car_id,car_type,color,year,km,average_price,transmission,body_type,days,price,sold
10886,Land Rover_Range Rover_2013,Black,2013,28297505,705484,Automatic,Coupe,52,742798,True
11814,Land Rover_Range Rover_2013,Black,2013,33496731,705484,Automatic,Coupe,18,735186,True
12564,Land Rover_Range Rover_2013,Red,2013,35386721,705484,Automatic,Coupe,2,753524,True
13516,Land Rover_Range Rover_2013,Black,2013,28550712,705484,Automatic,Coupe,3,751620,True
14729,Land Rover_Range Rover_2013,Black,2013,34193159,705484,Automatic,Coupe,16,752407,True
16265,Land Rover_Range Rover_2013,Black,2013,32141094,705484,Automatic,Coupe,13,721464,True
121,Ford_Explorer_2017,Red,2017,17419280,707791,Automatic,Sedan,20,819023,True
3315,Ford_Explorer_2017,White,2017,13844236,707791,Automatic,Sedan,3,827040,True
5630,Ford_Explorer_2017,White,2017,15699287,707791,Automatic,Sedan,5,771142,True
7691,Ford_Explorer_2017,Blue,2017,13832669,707791,Automatic,Sedan,12,719425,True
11135,Ford_Explorer_2017,Black,2017,19133615,707791,Automatic,Sedan,10,816734,True
12588,Ford_Explorer_2017,White,2017,14461377,707791,Automatic,Sedan,39,770624,True
15146,Ford_Explorer_2017,Red,2017,17429767,707791,Automatic,Sedan,10,771387,True
16320,Ford_Explorer_2017,Blue,2017,11201213,707791,Automatic,Sedan,30,764372,True
534,Suzuki_Swift_2012,White,2012,37833659,992167,Manual,Coupe,36,1025656,True
4035,Suzuki_Swift_2012,White,2012,40197055,992167,Manual,Coupe,33,1101309,False
4286,Suzuki_Swift_2012,White,2012,44026335,992167,Manual,Coupe,29,1044248,True
6115,Suzuki_Swift_2012,White,2012,37002335,992167,Manual,Coupe,9,1049278,True
7818,Suzuki_Swift_2012,Red,2012,44509556,992167,Manual,Coupe,12,1086720,True
9789,Suzuki_Swift_2012,Black,2012,41325387,992167,Manual,Coupe,67,1035042,True
9909,Suzuki_Swift_2012,Red,2012,46102467,992167,Manual,Coupe,2,1052873,True
12704,Suzuki_Swift_2012,Blue,2012,44168330,992167,Manual,Coupe,44,1042514,False
15953,Suzuki_Swift_2012,White,2012,41543711,992167,Manual,Coupe,6,1014701,True
16533,Suzuki_Swift_2012,Blue,2012,42170831,992167,Manual,Coupe,75,1063825,True
17870,Suzuki_Swift_2012,Black,2012,38830104,992167,Manual,Coupe,70,1118510,True
18761,Suzuki_Swift_2012,Black,2012,44657887,992167,Manual,Coupe,5,1009790,True
19363,Suzuki_Swift_2012,White,2012,45597210,992167,Manual,Coupe,5,1047110,False
448,Isuzu_ELF 400_2018,Black,2018,38611481,122737,Automatic,Sedan,30,125394,True
1500,Isuzu_ELF 400_2018,Black,2018,38206987,122737,Automatic,Sedan,4,126872,True
4385,Isuzu_ELF 400_2018,Black,2018,38952373,122737,Automatic,Sedan,1,134879,False
5787,Isuzu_ELF 400_2018,Black,2018,33123420,122737,Automatic,Sedan,39,131624,True
11573,Isuzu_ELF 400_2018,Black,2018,35749559,122737,Automatic,Sedan,44,139725,False
13261,Isuzu_ELF 400_2018,Red,2018,30476798,122737,Automatic,Sedan,13,138593,False
14813,Isuzu_ELF 400_2018,Red,2018,30071146,122737,Automatic,Sedan,1,143790,True
14893,Isuzu_ELF 400_2018,Black,2018,32507215,122737,Automatic,Sedan,17,130280,True
15354,Isuzu_ELF 400_2018,Black,2018,39410953,122737,Automatic,Sedan,74,127231,True
16215,Isuzu_ELF 400_2018,Blue,2018,32706021,122737,Automatic,Sedan,2,135086,True
16563,Isuzu_ELF 400_2018,White,2018,35658595,122737,Automatic,Sedan,18,140146,True
17690,Isuzu_ELF 400_2018,Black,2018,33391184,122737,Automatic,Sedan,30,123720,False
17805,Isuzu_ELF 400_2018,Red,2018,35215833,122737,Automatic,Sedan,1,124938,True
2320,Jaguar_I-PACE_2019,Blue,2019,18219805,659488,Automatic,Sedan,34,734071,True
6824,Jaguar_I-PACE_2019,Red,2019,22431093,659488,Automatic,Sedan,33,698986,True
7978,Jaguar_I-PACE_2019,White,2019,21841277,659488,Automatic,Sedan,43,671188,True
10561,Jaguar_I-PACE_2019,White,2019,24002712,659488,Automatic,Sedan,45,772668,True
11535,Jaguar_I-PACE_2019,White,2019,20987005,659488,Automatic,Sedan,38,772381,True
12295,Jaguar_I-PACE_2019,Black,2019,25227125,659488,Automatic,Sedan,2,667278,True
12544,Jaguar_I-PACE_2019,Black,2019,25803299,659488,Automatic,Sedan,33,674034,True
14837,Jaguar_I-PACE_2019,Black,2019,27223046,659488,Automatic,Sedan,44,762451,True
17270,Jaguar_I-PACE_2019,Black,2019,26212113,659488,Automatic,Sedan,15,761444,True
19001,Jaguar_I-PACE_2019,White,2019,26524477,659488,Automatic,Sedan,3,758446,True
127,Hino_Serie 300 414_2011,Red,2011,25914262,473991,Manual,Sedan,4,493022,True
4269,Hino_Serie 300 414_2011,Black,2011,29942580,473991,Manual,Sedan,48,545546,True
4719,Hino_Serie 300 414_2011,White,2011,32905453,473991,Manual,Sedan,41,519111,True
6288,Hino_Serie 300 414_2011,Blue,2011,32549463,473991,Manual,Sedan,62,508392,True
6806,Hino_Serie 300 414_2011,Black,2011,26302192,473991,Manual,Sedan,8,481502,True
9315,Hino_Serie 300 414_2011,Blue,2011,25090235,473991,Manual,Sedan,5,486158,True
10611,Hino_Serie 300 414_2011,Red,2011,27805746,473991,Manual,Sedan,46,481406,True
11534,Hino_Serie 300 414_2011,Red,2011,33389886,473991,Manual,Sedan,2,523258,True
11543,Hino_Serie 300 414_2011,Black,2011,32448104,473991,Manual,Sedan,40,550941,True
19791,Hino_Serie 300 414_2011,White,2011,31196080,473991,Manual,Sedan,11,501313,True
129,Alfa Romeo_Alfa Romeo_2019,Black,2019,12309380,916988,Automatic,Sedan,28,974781,True
2362,Alfa Romeo_Alfa Romeo_2019,Red,2019,17252884,916988,Automatic,Sedan,19,1026665,False
2459,Alfa Romeo_Alfa Romeo_2019,Red,2019,16309089,916988,Automatic,Sedan,17,996787,True
2508,Alfa Romeo_Alfa Romeo_2019,Red,2019,12116049,916988,Automatic,Sedan,35,1014742,True
4531,Alfa Romeo_Alfa Romeo_2019,Black,2019,10327188,916988,Automatic,Sedan,18,984560,True
9930,Alfa Romeo_Alfa Romeo_2019,White,2019,9309214,916988,Automatic,Sedan,30,930674,True
10996,Alfa Romeo_Alfa Romeo_2019,Red,2019,10023823,916988,Automatic,Sedan,21,1030934,False
12075,Alfa Romeo_Alfa Romeo_2019,White,2019,17098427,916988,Automatic,Sedan,11,1006714,True
13442,Alfa Romeo_Alfa Romeo_2019,Blue,2019,13242219,916988,Automatic,Sedan,38,988626,True
13532,Alfa Romeo_Alfa Romeo_2019,Blue,2019,18843711,916988,Automatic,Sedan,36,1038404,True
14184,Alfa Romeo_Alfa Romeo_2019,Black,2019,17627170,916988,Automatic,Sedan,4,984690,True
14587,Alfa Romeo_Alfa Romeo_2019,Black,2019,18753864,916988,Automatic,Sedan,41,1029812,True
15418,Alfa Romeo_Alfa Romeo_2019,Black,2019,11107841,916988,Automatic,Sedan,9,1024367,True
18119,Alfa Romeo_Alfa Romeo_2019,Black,2019,10896103,916988,Automatic,Sedan,2,1030555,True
18841,Alfa Romeo_Alfa Romeo_2019,Blue,2019,9824798,916988,Automatic,Sedan,6,1036768,True
19506,Alfa Romeo_Alfa Romeo_2019,Black,2019,14161909,916988,Automatic,Sedan,38,1072940,True
4041,Mitsubishi_Montero_2016,Red,2016,25081869,490837,Automatic,Sedan,7,572491,True
4728,Mitsubishi_Montero_2016,Black,2016,25572882,490837,Automatic,Sedan,9,571519,True
8936,Mitsubishi_Montero_2016,Red,2016,27687832,490837,Automatic,Sedan,18,532654,True
8954,Mitsubishi_Montero_2016,Blue,2016,23050860,490837,Automatic,Sedan,13,532723,True
14270,Mitsubishi_Montero_2016,White,2016,25011910,490837,Automatic,Sedan,20,530535,True
14402,Mitsubishi_Montero_2016,Black,2016,25702065,490837,Automatic,Sedan,7,546528,True
16147,Mitsubishi_Montero_2016,White,2016,20527751,490837,Automatic,Sedan,28,508786,True
16678,Mitsubishi_Montero_2016,Black,2016,29405367,490837,Automatic,Sedan,33,498259,True
16783,Mitsubishi_Montero_2016,Red,2016,20025550,490837,Automatic,Sedan,6,528162,True
18136,Mitsubishi_Montero_2016,White,2016,21025141,490837,Automatic,Sedan,12,515285,True
131,Toyota_Tundra_2020,Black,2020,3903257,894376,Manual,Sedan,27,1020825,True
525,Toyota_Tundra_2020,Black,2020,4218265,894376,Manual,Sedan,5,991427,True
562,Toyota_Tundra_2020,Red,2020,4381185,894376,Manual,Sedan,30,935371,True
6236,Toyota_Tundra_2020,Red,2020,4326157,894376,Manual,Sedan,12,933102,False
12164,Toyota_Tundra_2020,Black,2020,6028214,894376,Manual,Sedan,35,950884,True
14720,Toyota_Tundra_2020,Red,2020,8771161,894376,Manual,Sedan,12,969966,False
15495,Toyota_Tundra_2020,Red,2020,5415355,894376,Manual,Sedan,6,997524,True
15549,Toyota_Tundra_2020,Blue,2020,8968373,894376,Manual,Sedan,16,947980,True
16917,Toyota_Tundra_2020,Black,2020,4787328,894376,Manual,Sedan,15,1008780,True
17428,Toyota_Tundra_2020,Black,2020,12371219,894376,Manual,Sedan,4,1010768,True
18713,Toyota_Tundra_2020,White,2020,4689168,894376,Manual,Sedan,17,1027498,False
1211,Honda_HR-V_2020,Black,2020,24953945,674240,Manual,Sedan,12,710891,True
1911,Honda_HR-V_2020,Red,2020,21835375,674240,Manual,Sedan,13,679445,True
2040,Honda_HR-V_2020,Blue,2020,21618429,674240,Manual,Sedan,36,727015,True
4793,Honda_HR-V_2020,White,2020,16231258,674240,Manual,Sedan,42,722149,True
4906,Honda_HR-V_2020,White,2020,25339424,674240,Manual,Sedan,43,674576,True
5804,Honda_HR-V_2020,Blue,2020,19596911,674240,Manual,Sedan,20,737224,True
7775,Honda_HR-V_2020,Blue,2020,24712333,674240,Manual,Sedan,15,756548,True
10170,Honda_HR-V_2020,Black,2020,24655636,674240,Manual,Sedan,41,738733,True
13131,Honda_HR-V_2020,Blue,2020,21984514,674240,Manual,Sedan,41,747688,True
13444,Honda_HR-V_2020,Black,2020,22565585,674240,Manual,Sedan,38,772637,True
13446,Honda_HR-V_2020,Black,2020,20327173,674240,Manual,Sedan,10,749793,False
13608,Honda_HR-V_2020,Black,2020,23522406,674240,Manual,Sedan,29,743958,True
14947,Honda_HR-V_2020,Red,2020,18136948,674240,Manual,Sedan,34,704517,True
18516,Honda_HR-V_2020,White,2020,22112856,674240,Manual,Sedan,20,731251,True
19019,Honda_HR-V_2020,Red,2020,21200708,674240,Manual,Sedan,1,723461,True
134,Land Rover_Range Rover Evoque_2021,Black,2021,17354994,642138,Automatic,Sedan,4,708013,False
1317,Land Rover_Range Rover Evoque_2021,Black,2021,23100661,642138,Automatic,Sedan,28,746559,True
7328,Land Rover_Range Rover Evoque_2021,Blue,2021,18301846,642138,Automatic,Sedan,6,755620,False
7548,Land Rover_Range Rover Evoque_2021,White,2021,20456674,642138,Automatic,Sedan,32,677661,True
10047,Land Rover_Range Rover Evoque_2021,Black,2021,20166860,642138,Automatic,Sedan,25,651648,True
13185,Land Rover_Range Rover Evoque_2021,Red,2021,21315270,642138,Automatic,Sedan,14,684727,True
14688,Land Rover_Range Rover Evoque_2021,Red,2021,20598989,642138,Automatic,Sedan,29,659986,True
15050,Land Rover_Range Rover Evoque_2021,Blue,2021,25713535,642138,Automatic,Sedan,6,740900,True
17878,Land Rover_Range Rover Evoque_2021,White,2021,21806193,642138,Automatic,Sedan,15,742246,False
19713,Land Rover_Range Rover Evoque_2021,Red,2021,25727465,642138,Automatic,Sedan,15,678001,False
136,GMC_Sierra_2009,Black,2009,31334935,706981,Automatic,Sedan,6,799675,False
2929,GMC_Sierra_2009,Black,2009,29207337,706981,Automatic,Sedan,11,758341,False
10108,GMC_Sierra_2009,Blue,2009,29934323,706981,Automatic,Sedan,39,756732,True
10967,GMC_Sierra_2009,Blue,2009,30168625,706981,Automatic,Sedan,34,747946,True
12285,GMC_Sierra_2009,Red,2009,32048242,706981,Automatic,Sedan,13,809347,False
13860,GMC_Sierra_2009,Blue,2009,32617688,706981,Automatic,Sedan,74,773745,True
15188,GMC_Sierra_2009,White,2009,30806998,706981,Automatic,Sedan,21,756427,True
15428,GMC_Sierra_2009,Red,2009,26682114,706981,Automatic,Sedan,26,816010,True
15645,GMC_Sierra_2009,Black,2009,32772422,706981,Automatic,Sedan,17,736158,True
16139,GMC_Sierra_2009,Red,2009,29671776,706981,Automatic,Sedan,41,763992,True
17050,GMC_Sierra_2009,Blue,2009,31634511,706981,Automatic,Sedan,39,729794,True
17169,GMC_Sierra_2009,White,2009,26595685,706981,Automatic,Sedan,43,770592,True
18730,GMC_Sierra_2009,Black,2009,35089695,706981,Automatic,Sedan,20,753053,True
18843,GMC_Sierra_2009,Black,2009,27831252,706981,Automatic,Sedan,56,743060,True
18849,GMC_Sierra_2009,Blue,2009,34165832,706981,Automatic,Sedan,52,788950,True
400,Buick_Enclave_2020,Black,2020,42847999,696822,Automatic,Sedan,73,750528,True
2909,Buick_Enclave_2020,White,2020,43036567,696822,Automatic,Sedan,62,787074,False
4164,Buick_Enclave_2020,White,2020,38529613,696822,Automatic,Sedan,9,801075,True
6902,Buick_Enclave_2020,Black,2020,37397786,696822,Automatic,Sedan,24,803409,True
8500,Buick_Enclave_2020,Black,2020,40396804,696822,Automatic,Sedan,10,774579,True
9619,Buick_Enclave_2020,Red,2020,34344498,696822,Automatic,Sedan,3,756379,True
10584,Buick_Enclave_2020,Black,2020,33261913,696822,Automatic,Sedan,60,751748,True
11116,Buick_Enclave_2020,Red,2020,37933301,696822,Automatic,Sedan,28,810271,False
13246,Buick_Enclave_2020,Red,2020,40421673,696822,Automatic,Sedan,23,818178,False
14787,Buick_Enclave_2020,Blue,2020,37351460,696822,Automatic,Sedan,22,821938,False
15958,Buick_Enclave_2020,Black,2020,43070787,696822,Automatic,Sedan,7,748210,True
138,Nissan_Urvan NV350 Panel_2015,White,2015,26493111,120985,Manual,Sedan,23,121378,False
765,Nissan_Urvan NV350 Panel_2015,White,2015,29502158,120985,Manual,Sedan,4,135195,True
1335,Nissan_Urvan NV350 Panel_2015,White,2015,26822819,120985,Manual,Sedan,58,125509,True
3391,Nissan_Urvan NV350 Panel_2015,White,2015,21348734,120985,Manual,Sedan,25,126606,False
4031,Nissan_Urvan NV350 Panel_2015,Blue,2015,27807507,120985,Manual,Sedan,18,131651,True
5959,Nissan_Urvan NV350 Panel_2015,Black,2015,27571393,120985,Manual,Sedan,12,134557,True
6400,Nissan_Urvan NV350 Panel_2015,Black,2015,22288399,120985,Manual,Sedan,29,135899,True
7517,Nissan_Urvan NV350 Panel_2015,Blue,2015,24841217,120985,Manual,Sedan,4,140300,True
7588,Nissan_Urvan NV350 Panel_2015,White,2015,22226612,120985,Manual,Sedan,35,139953,True
8387,Nissan_Urvan NV350 Panel_2015,White,2015,23591181,120985,Manual,Sedan,22,129449,True
8499,Nissan_Urvan NV350 Panel_2015,Black,2015,22248772,120985,Manual,Sedan,34,135036,True
9747,Nissan_Urvan NV350 Panel_2015,Blue,2015,27034740,120985,Manual,Sedan,10,131334,True
10402,Nissan_Urvan NV350 Panel_2015,Blue,2015,23982749,120985,Manual,Sedan,3,122652,True
10954,Nissan_Urvan NV350 Panel_2015,Black,2015,24569801,120985,Manual,Sedan,10,126639,False
13944,Nissan_Urvan NV350 Panel_2015,Red,2015,29706684,120985,Manual,Sedan,3,122445,True
18787,Nissan_Urvan NV350 Panel_2015,Blue,2015,22705133,120985,Manual,Sedan,10,123861,True
19820,Nissan_Urvan NV350 Panel_2015,Black,2015,24048247,120985,Manual,Sedan,27,123798,True
139,Ford_Transit_2013,White,2013,29290102,595061,Automatic,Sedan,19,644745,True
1483,Ford_Transit_2013,White,2013,33553605,595061,Automatic,Sedan,51,645220,False
5522,Ford_Transit_2013,Red,2013,27155902,595061,Automatic,Sedan,32,700136,False
7056,Ford_Transit_2013,Black,2013,32581927,595061,Automatic,Sedan,29,647331,False
10813,Ford_Transit_2013,White,2013,33288938,595061,Automatic,Sedan,68,676164,True
13465,Ford_Transit_2013,Black,2013,33460920,595061,Automatic,Sedan,9,637113,True
18977,Ford_Transit_2013,Black,2013,35998614,595061,Automatic,Sedan,50,617006,True
140,Renault_Sandero_2018,White,2018,30032732,617798,Automatic,Sedan,8,698563,True
377,Renault_Sandero_2018,Red,2018,25308274,617798,Automatic,Sedan,3,658047,True
4131,Renault_Sandero_2018,White,2018,24918243,617798,Automatic,Sedan,44,650461,True
6381,Renault_Sandero_2018,White,2018,26449304,617798,Automatic,Sedan,16,630556,True
7477,Renault_Sandero_2018,White,2018,21306149,617798,Automatic,Sedan,50,680791,True
7537,Renault_Sandero_2018,Blue,2018,24216055,617798,Automatic,Sedan,2,685186,True
9230,Renault_Sandero_2018,Red,2018,30655354,617798,Automatic,Sedan,15,696781,True
13094,Renault_Sandero_2018,Black,2018,24904474,617798,Automatic,Sedan,71,712469,True
14234,Renault_Sandero_2018,White,2018,23581771,617798,Automatic,Sedan,33,713169,True
14709,Renault_Sandero_2018,Black,2018,30977196,617798,Automatic,Sedan,43,683869,True
17461,Renault_Sandero_2018,Black,2018,30654361,617798,Automatic,Sedan,58,703376,True
17985,Renault_Sandero_2018,Black,2018,23244364,617798,Automatic,Sedan,25,650399,True
7062,Honda_Fit_2016,Black,2016,24337973,429513,Manual,SUV,5,487907,True
7245,Honda_Fit_2016,Black,2016,17772928,429513,Manual,SUV,3,441521,True
7586,Honda_Fit_2016,Black,2016,19230440,429513,Manual,SUV,23,463970,False
8392,Honda_Fit_2016,Black,2016,23377396,429513,Manual,SUV,24,446467,True
10379,Honda_Fit_2016,Black,2016,18284242,429513,Manual,SUV,7,449142,True
11004,Honda_Fit_2016,Blue,2016,21473009,429513,Manual,SUV,14,450965,False
13219,Honda_Fit_2016,Black,2016,24373953,429513,Manual,SUV,9,469316,True
15491,Honda_Fit_2016,Red,2016,14935727,429513,Manual,SUV,18,445453,True
16151,Honda_Fit_2016,Orange,2016,19445676,429513,Manual,SUV,22,461408,True
16418,Honda_Fit_2016,Blue,2016,20683010,429513,Manual,SUV,19,470025,False
19813,Honda_Fit_2016,Black,2016,21212822,429513,Manual,SUV,34,451295,True
144,Honda_Fit_2008,White,2008,18783283,540430,Automatic,Sedan,36,558158,True
972,Honda_Fit_2008,White,2008,18694005,540430,Automatic,Sedan,44,573251,True
1487,Honda_Fit_2008,White,2008,24485709,540430,Automatic,Sedan,26,624744,True
3361,Honda_Fit_2008,White,2008,14798921,540430,Automatic,Sedan,10,597716,True
6049,Honda_Fit_2008,Black,2008,22703162,540430,Automatic,Sedan,31,582271,True
6524,Honda_Fit_2008,Blue,2008,22486006,540430,Automatic,Sedan,1,586824,True
6570,Honda_Fit_2008,Black,2008,21735365,540430,Automatic,Sedan,23,625180,False
8184,Honda_Fit_2008,Orange,2008,20259615,540430,Automatic,Sedan,1,574358,True
9916,Honda_Fit_2008,Blue,2008,15887007,540430,Automatic,Sedan,7,546253,True
10609,Honda_Fit_2008,Red,2008,20924307,540430,Automatic,Sedan,11,576973,True
10914,Honda_Fit_2008,White,2008,14961525,540430,Automatic,Sedan,29,633332,True
16484,Honda_Fit_2008,Black,2008,15111506,540430,Automatic,Sedan,31,590956,True
1151,Dodge_Ram 4000 L6 TD_2013,Black,2013,18269810,886779,Automatic,Sedan,5,977093,True
1612,Dodge_Ram 4000 L6 TD_2013,Black,2013,23669066,886779,Automatic,Sedan,20,944526,False
4853,Dodge_Ram 4000 L6 TD_2013,Blue,2013,22436374,886779,Automatic,Sedan,35,941273,True
8417,Dodge_Ram 4000 L6 TD_2013,Blue,2013,18711675,886779,Automatic,Sedan,20,993167,True
8442,Dodge_Ram 4000 L6 TD_2013,Black,2013,21236328,886779,Automatic,Sedan,36,933610,True
9152,Dodge_Ram 4000 L6 TD_2013,Blue,2013,18088300,886779,Automatic,Sedan,38,939157,True
10714,Dodge_Ram 4000 L6 TD_2013,White,2013,17017321,886779,Automatic,Sedan,22,950565,True
11306,Dodge_Ram 4000 L6 TD_2013,Red,2013,22286498,886779,Automatic,Sedan,17,897385,True
14314,Dodge_Ram 4000 L6 TD_2013,White,2013,19111007,886779,Automatic,Sedan,45,929046,True
17641,Dodge_Ram 4000 L6 TD_2013,White,2013,17049593,886779,Automatic,Sedan,34,969861,False
18742,Dodge_Ram 4000 L6 TD_2013,Blue,2013,21859770,886779,Automatic,Sedan,7,1011670,True
147,Ford_Escape_2010,Blue,2010,27797611,142589,Automatic,Sedan,22,158606,False
1552,Ford_Escape_2010,Black,2010,29624040,142589,Automatic,Sedan,9,163484,True
2133,Ford_Escape_2010,Black,2010,30940358,142589,Automatic,Sedan,3,163475,True
2185,Ford_Escape_2010,Black,2010,23359206,142589,Automatic,Sedan,7,158531,False
2745,Ford_Escape_2010,Orange,2010,30623017,142589,Automatic,Sedan,42,156910,True
11665,Ford_Escape_2010,Orange,2010,30914116,142589,Automatic,Sedan,9,164305,False
12137,Ford_Escape_2010,Black,2010,32222546,142589,Automatic,Sedan,17,159271,True
13088,Ford_Escape_2010,White,2010,26783426,142589,Automatic,Sedan,17,150403,True
16225,Ford_Escape_2010,Black,2010,23279032,142589,Automatic,Sedan,6,161836,True
16264,Ford_Escape_2010,Blue,2010,26041869,142589,Automatic,Sedan,1,162885,True
16455,Ford_Escape_2010,Black,2010,24572810,142589,Automatic,Sedan,15,162326,False
17627,Ford_Escape_2010,White,2010,29071558,142589,Automatic,Sedan,45,154246,True
17810,Ford_Escape_2010,Blue,2010,30342523,142589,Automatic,Sedan,17,163027,True
19666,Ford_Escape_2010,White,2010,30425046,142589,Automatic,Sedan,35,144845,True
148,Honda_Pilot_2013,Red,2013,29589159,952622,Manual,SUV,24,1042726,True
2238,Honda_Pilot_2013,White,2013,24048932,952622,Manual,SUV,8,1038998,False
7282,Honda_Pilot_2013,White,2013,27404295,952622,Manual,SUV,15,1001315,False
9354,Honda_Pilot_2013,White,2013,26389209,952622,Manual,SUV,2,977504,True
12059,Honda_Pilot_2013,Red,2013,22923945,952622,Manual,SUV,12,1115729,True
14211,Honda_Pilot_2013,Black,2013,27009156,952622,Manual,SUV,50,1039803,True
14261,Honda_Pilot_2013,Blue,2013,26608882,952622,Manual,SUV,22,983860,False
14443,Honda_Pilot_2013,Black,2013,26606049,952622,Manual,SUV,58,1012184,True
16094,Honda_Pilot_2013,Red,2013,31017859,952622,Manual,SUV,43,975653,True
17846,Honda_Pilot_2013,White,2013,24560148,952622,Manual,SUV,18,1002363,False
18358,Honda_Pilot_2013,White,2013,26543139,952622,Manual,SUV,19,964370,True
18931,Honda_Pilot_2013,Black,2013,27105682,952622,Manual,SUV,23,974179,True
151,Peugeot_3008_2020,White,2020,32617129,579380,Automatic,SUV,58,617089,True
872,Peugeot_3008_2020,White,2020,33115997,579380,Automatic,SUV,4,657485,True
1499,Peugeot_3008_2020,Blue,2020,32005196,579380,Automatic,SUV,6,673728,True
2158,Peugeot_3008_2020,Red,2020,32215399,579380,Automatic,SUV,48,657868,True
3269,Peugeot_3008_2020,Red,2020,37961240,579380,Automatic,SUV,56,615264,True
